country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Jind,"Police Lines, Jind - HSPCB","18-03-2026 16:00:00",29.307814,76.337619,CO,1,42,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","18-03-2026 16:00:00",29.695300,77.002700,OZONE,11,55,41
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","18-03-2026 16:00:00",28.4417,77.3217,CO,33,64,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","18-03-2026 16:00:00",29.503664,75.467934,SO2,10,11,11
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","18-03-2026 16:00:00",28.422681,77.148944,PM10,135,292,186
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","18-03-2026 16:00:00",28.422681,77.148944,NO2,7,50,29
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","18-03-2026 16:00:00",28.422681,77.148944,CO,29,65,46
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","18-03-2026 16:00:00",28.52123,76.37138,NO2,10,13,12
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","18-03-2026 16:00:00",29.536400,75.015800,PM2.5,41,301,94
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-03-2026 16:00:00",29.027200,77.062100,PM10,53,113,85
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-03-2026 16:00:00",30.1480566,77.2893471,PM2.5,8,183,119
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-03-2026 16:00:00",30.1480566,77.2893471,NH3,1,6,3
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-03-2026 16:00:00",30.1480566,77.2893471,CO,26,109,58
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","18-03-2026 16:00:00",30.943887,76.801991,NO2,6,51,24
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","18-03-2026 16:00:00",30.943887,76.801991,SO2,20,128,50
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","18-03-2026 16:00:00",34.066206,74.819820,PM2.5,13,24,17
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","18-03-2026 16:00:00",34.066206,74.819820,PM10,21,38,27
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","18-03-2026 16:00:00",34.066206,74.819820,SO2,3,4,3
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-03-2026 16:00:00",12.917348,77.622813,NH3,3,6,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-03-2026 16:00:00",12.917348,77.622813,OZONE,3,51,31
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-03-2026 16:00:00",11.55358,76.55521,NO2,14,31,22
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-03-2026 16:00:00",11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-03-2026 16:00:00",11.55358,76.55521,CO,12,24,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-03-2026 16:00:00",11.55358,76.55521,OZONE,10,29,17
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","18-03-2026 16:00:00",15.459706,75.008381,PM2.5,42,63,47
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","18-03-2026 16:00:00",15.459706,75.008381,NH3,4,4,4
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-03-2026 16:00:00",15.3714823,75.1160168,NO2,11,11,11
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-03-2026 16:00:00",15.3714823,75.1160168,OZONE,26,27,26
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","18-03-2026 16:00:00",29.966942,76.875879,CO,18,35,25
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-03-2026 16:00:00",27.9002,76.9938,PM2.5,36,86,54
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-03-2026 16:00:00",27.9002,76.9938,NO2,20,23,22
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","18-03-2026 16:00:00",27.9002,76.9938,CO,63,91,75
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-03-2026 16:00:00",28.360699,76.936090,PM2.5,98,323,190
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-03-2026 16:00:00",28.360699,76.936090,NH3,8,11,9
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","18-03-2026 16:00:00",28.360699,76.936090,CO,4,33,18
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-03-2026 16:00:00",28.060249,76.113115,SO2,6,7,7
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","18-03-2026 16:00:00",28.060249,76.113115,OZONE,5,30,19
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-03-2026 16:00:00",12.938539,77.590100,PM2.5,81,155,115
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-03-2026 16:00:00",12.938539,77.590100,PM10,74,134,100
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-03-2026 16:00:00",12.920984,77.584908,SO2,4,15,10
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","18-03-2026 16:00:00",12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","18-03-2026 16:00:00",12.990328,77.5431385,SO2,5,7,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","18-03-2026 16:00:00",12.990328,77.5431385,CO,8,74,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-03-2026 16:00:00",12.917348,77.622813,PM10,71,234,124
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","18-03-2026 16:00:00",28.1485564,77.3320667,OZONE,8,14,8
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-03-2026 16:00:00",28.3153,76.9143,NO2,17,52,27
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-03-2026 16:00:00",28.3153,76.9143,CO,30,60,40
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-03-2026 16:00:00",30.7057778,76.8531805555555,NO2,22,25,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-03-2026 16:00:00",30.7057778,76.8531805555555,OZONE,2,5,3
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-03-2026 16:00:00",29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-03-2026 16:00:00",29.432304,76.972765,SO2,11,11,11
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","18-03-2026 16:00:00",16.802639,75.722694,OZONE,11,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","18-03-2026 16:00:00",16.7602,77.1428,NH3,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","18-03-2026 16:00:00",16.7602,77.1428,OZONE,11,28,19
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","18-03-2026 16:00:00",10.073232,76.302765,OZONE,13,15,14
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","18-03-2026 16:00:00",11.875000,75.373200,OZONE,27,32,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","18-03-2026 16:00:00",8.8787,76.6073,PM2.5,40,51,46
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-03-2026 16:00:00",17.336318,76.847397,CO,37,57,46
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","18-03-2026 16:00:00",12.415911,75.735050,SO2,7,7,7
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-03-2026 16:00:00",12.733409,77.298051,PM2.5,48,95,72
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-03-2026 16:00:00",12.733409,77.298051,NO2,11,59,29
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-03-2026 16:00:00",13.940000,75.555917,PM10,50,74,60
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-03-2026 16:00:00",13.940000,75.555917,CO,8,26,21
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","18-03-2026 16:00:00",8.563700,76.886500,PM2.5,27,105,53
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","18-03-2026 16:00:00",8.5149093,76.9435879,CO,7,32,22
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","18-03-2026 16:00:00",10.532400,76.215900,SO2,1,1,1
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","18-03-2026 16:00:00",23.264759,77.381568,NH3,4,6,5
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-03-2026 16:00:00",23.80569,86.44268,NO2,81,82,82
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-03-2026 16:00:00",23.80569,86.44268,SO2,27,29,28
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-03-2026 16:00:00",12.951913,77.539784,NO2,14,22,16
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-03-2026 16:00:00",22.6780,75.8559,SO2,17,19,18
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-03-2026 16:00:00",22.6780,75.8559,CO,8,27,16
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","18-03-2026 16:00:00",22.7084,75.8815,NO2,24,45,37
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-03-2026 16:00:00",23.163174,79.973061,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-03-2026 16:00:00",23.163174,79.973061,SO2,3,9,7
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","18-03-2026 16:00:00",23.163174,79.973061,OZONE,3,57,19
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-03-2026 16:00:00",23.142888,79.916147,PM2.5,28,70,50
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-03-2026 16:00:00",23.142888,79.916147,SO2,7,19,12
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-03-2026 16:00:00",23.142888,79.916147,OZONE,17,109,94
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","18-03-2026 16:00:00",23.168606,79.932247,SO2,15,23,19
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","18-03-2026 16:00:00",23.218135,79.957770,NO2,11,41,21
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","18-03-2026 16:00:00",23.331731,75.045981,SO2,41,55,45
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","18-03-2026 16:00:00",23.838586,78.759431,CO,14,70,24
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","18-03-2026 16:00:00",23.838586,78.759431,OZONE,45,129,102
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","18-03-2026 16:00:00",23.8640158,78.80289321,PM10,63,173,104
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","18-03-2026 16:00:00",24.58434363,80.8549414,PM10,69,71,70
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","18-03-2026 16:00:00",24.108970,82.645580,NH3,4,5,4
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","18-03-2026 16:00:00",24.108970,82.645580,CO,22,109,36
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","18-03-2026 16:00:00",23.1633321,75.800225,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","18-03-2026 16:00:00",23.1633321,75.800225,CO,16,22,19
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","18-03-2026 16:00:00",26.259242,78.216432,NO2,10,17,14
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","18-03-2026 16:00:00",26.259242,78.216432,NH3,2,6,4
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","18-03-2026 16:00:00",26.259242,78.216432,OZONE,47,170,98
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","18-03-2026 16:00:00",26.200388,78.147714,PM2.5,38,321,127
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","18-03-2026 16:00:00",26.200388,78.147714,CO,3,135,21
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","18-03-2026 16:00:00",22.4310,75.5213,NO2,90,206,153
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","18-03-2026 16:00:00",22.4310,75.5213,CO,28,92,34
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","18-03-2026 16:00:00",22.4310,75.5213,OZONE,3,28,9
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-03-2026 16:00:00",22.6780,75.8559,NO2,17,28,21
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","18-03-2026 16:00:00",22.6780,75.8559,NH3,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","18-03-2026 16:00:00",19.875620,75.387310,NO2,11,81,31
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","18-03-2026 16:00:00",19.875620,75.387310,CO,7,14,10
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","18-03-2026 16:00:00",19.8389439,75.244448,PM2.5,44,120,66
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","18-03-2026 16:00:00",19.8389439,75.244448,NH3,10,11,10
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","18-03-2026 16:00:00",19.8389439,75.244448,SO2,14,27,18
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","18-03-2026 16:00:00",19.8389439,75.244448,OZONE,16,90,68
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","18-03-2026 16:00:00",19.863756,75.321188,OZONE,14,101,81
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","18-03-2026 16:00:00",19.16485,73.23409,PM2.5,58,73,67
India,Maharashtra,Beed,"Bir, Beed - MPCB","18-03-2026 16:00:00",18.988474,75.753873,PM10,24,122,71
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","18-03-2026 16:00:00",19.10122,74.73339,CO,16,107,33
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","18-03-2026 16:00:00",19.10122,74.73339,OZONE,11,129,109
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","18-03-2026 16:00:00",20.719516,77.000253,PM2.5,36,128,75
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","18-03-2026 16:00:00",20.719516,77.000253,NH3,6,8,7
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","18-03-2026 16:00:00",19.2157840,73.1997810,NH3,NA,NA,NA
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","18-03-2026 16:00:00",20.939198,77.765701,PM2.5,30,97,53
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","18-03-2026 16:00:00",20.939198,77.765701,PM10,50,234,97
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","18-03-2026 16:00:00",20.939198,77.765701,NH3,2,7,3
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","18-03-2026 16:00:00",23.210494,77.425409,PM2.5,12,100,50
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","18-03-2026 16:00:00",22.9682591,76.064118,NH3,14,18,16
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","18-03-2026 16:00:00",22.9682591,76.064118,CO,26,52,38
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","18-03-2026 16:00:00",26.203442,78.193251,NH3,3,5,4
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","18-03-2026 16:00:00",26.259242,78.216432,PM2.5,48,354,145
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","18-03-2026 16:00:00",23.218135,79.957770,OZONE,62,65,63
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","18-03-2026 16:00:00",23.50016,80.23284,PM10,74,402,124
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","18-03-2026 16:00:00",23.50016,80.23284,NO2,20,51,34
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","18-03-2026 16:00:00",23.50016,80.23284,NH3,5,9,8
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","18-03-2026 16:00:00",23.108440,77.511428,OZONE,4,107,79
India,Maharashtra,Beed,"Bir, Beed - MPCB","18-03-2026 16:00:00",18.988474,75.753873,OZONE,18,54,46
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","18-03-2026 16:00:00",19.0243902,73.0406721,NH3,3,4,4
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-03-2026 16:00:00",19.309073,73.057223,PM10,74,153,110
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-03-2026 16:00:00",19.309073,73.057223,NO2,10,47,24
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","18-03-2026 16:00:00",19.9775302,79.2337086,SO2,4,40,12
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","18-03-2026 16:00:00",20.918946,74.776388,NO2,3,21,10
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","18-03-2026 16:00:00","19.2268427 ","73.0788456 ",PM2.5,10,81,27
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","18-03-2026 16:00:00","19.2268427 ","73.0788456 ",SO2,2,31,10
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","18-03-2026 16:00:00","19.2268427 ","73.0788456 ",CO,8,57,23
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","18-03-2026 16:00:00",19.710842,77.151824,CO,10,95,13
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-03-2026 16:00:00",19.854616,75.905894,NO2,4,12,7
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-03-2026 16:00:00",19.854616,75.905894,OZONE,15,75,58
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","18-03-2026 16:00:00",19.25292,73.142019,PM10,22,78,52
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","18-03-2026 16:00:00",16.6870449,74.2505872,NH3,3,4,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","18-03-2026 16:00:00",16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-03-2026 16:00:00",20.555712,74.529236,PM10,58,118,95
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-03-2026 16:00:00",20.555712,74.529236,NO2,2,6,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-03-2026 16:00:00",19.053536,72.84643,OZONE,1,50,21
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-03-2026 16:00:00",19.053536,72.84643,NO2,21,58,39
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","18-03-2026 16:00:00",18.1023399,73.4783687,SO2,9,90,49
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-03-2026 16:00:00",19.053536,72.84643,SO2,1,13,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","18-03-2026 16:00:00",19.065931,72.862131,CO,15,15,15
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-03-2026 16:00:00",19.0364585,72.8954371,SO2,1,121,13
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-03-2026 16:00:00",19.0364585,72.8954371,CO,20,48,35
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","18-03-2026 16:00:00",18.910000,72.820000,NO2,27,28,27
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","18-03-2026 16:00:00",19.11074,72.86084,NH3,17,39,23
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","18-03-2026 16:00:00",19.11074,72.86084,SO2,1,24,9
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","18-03-2026 16:00:00",19.11074,72.86084,CO,12,67,36
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","18-03-2026 16:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","18-03-2026 16:00:00",19.04946,72.9230,PM2.5,18,71,41
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","18-03-2026 16:00:00",19.11074,72.86084,PM2.5,26,75,44
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","18-03-2026 16:00:00",19.215859,72.831718,OZONE,2,64,43
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","18-03-2026 16:00:00",19.205800,72.868200,SO2,21,24,22
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","18-03-2026 16:00:00",19.205800,72.868200,OZONE,15,15,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-03-2026 16:00:00",19.23241,72.86895,NH3,5,10,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","18-03-2026 16:00:00",19.04946,72.9230,SO2,1,7,3
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","18-03-2026 16:00:00",18.897756,72.813320,NH3,6,9,7
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","18-03-2026 16:00:00",18.897756,72.813320,OZONE,10,69,51
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","18-03-2026 16:00:00",19.137500,72.915056,SO2,9,14,12
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","18-03-2026 16:00:00",19.1653323,72.922099,PM2.5,19,80,50
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","18-03-2026 16:00:00",19.1653323,72.922099,PM10,57,107,77
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","18-03-2026 16:00:00",19.0632143,72.8456324,PM10,55,124,78
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","18-03-2026 16:00:00",19.1878657,72.8304069,OZONE,4,17,11
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","18-03-2026 16:00:00",19.1653323,72.922099,CO,2,38,14
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","18-03-2026 16:00:00",19.1878657,72.8304069,NO2,5,54,20
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","18-03-2026 16:00:00",19.19709,72.82204,NO2,30,96,46
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","18-03-2026 16:00:00",18.96702,72.84214,NH3,12,22,15
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","18-03-2026 16:00:00",19.0863,72.8888,NO2,NA,NA,NA
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","18-03-2026 16:00:00",21.152875,79.0517531,OZONE,4,37,30
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","18-03-2026 16:00:00",21.143383,79.048912,PM10,48,119,81
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","18-03-2026 16:00:00",21.143383,79.048912,CO,12,64,14
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","18-03-2026 16:00:00",19.173852,77.296291,PM10,31,100,68
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","18-03-2026 16:00:00",20.021503,73.813844,PM10,84,250,124
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","18-03-2026 16:00:00",20.021503,73.813844,SO2,24,103,42
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","18-03-2026 16:00:00",19.950220,73.731480,NO2,5,29,11
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","18-03-2026 16:00:00",19.950220,73.731480,NH3,2,4,2
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-03-2026 16:00:00",19.9591346,73.7788008,PM2.5,31,73,53
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","18-03-2026 16:00:00",18.616318,73.765797,OZONE,22,70,48
India,Maharashtra,Pune,"Bhosari, Pune - IITM","18-03-2026 16:00:00",18.640051,73.848956,PM2.5,24,108,60
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","18-03-2026 16:00:00",18.459883,73.852193,NO2,4,53,18
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","18-03-2026 16:00:00",18.501793,73.927532,PM2.5,11,135,86
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","18-03-2026 16:00:00",18.454450,73.854155,SO2,2,3,2
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-03-2026 16:00:00",18.536457,73.805454,CO,7,69,37
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-03-2026 16:00:00",19.9591346,73.7788008,CO,10,26,18
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-03-2026 16:00:00",19.9591346,73.7788008,OZONE,7,86,59
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.090337,73.014232,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.090337,73.014232,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.1135051,73.008978,PM2.5,20,94,55
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.1135051,73.008978,NO2,83,86,85
